date,unit_sales,day_of_week,day_number,month,year,is_weekend,rolling_7d,zscore,is_outlier,dcoilwtico,is_national_holiday,is_regional_holiday,is_local_holiday,is_holiday,day,quarter,week_of_year,is_month_start,is_month_end,lag_1,lag_7,lag_14,lag_30,rolling_7d_mean,rolling_14d_mean,rolling_30d_mean,rolling_7d_std,oil_lag_1,oil_lag_7,oil_rolling_7d_mean
2013-05-18,600.0,Saturday,5,5,2013,1,433.4285714285714,0.7044572341379607,False,95.72,0,0,0,0,18,2,20,0,0,423.0,666.0,774.0,283.0,442.85714285714283,458.2142857142857,468.3666666666667,136.69848642350073,95.72,95.81,94.98
2013-05-19,758.0,Sunday,6,5,2013,1,463.4285714285714,1.6166059429446933,False,95.72,0,0,0,0,19,2,20,0,0,600.0,548.0,715.0,376.0,433.42857142857144,445.7857142857143,478.93333333333334,119.99841268791374,95.72,95.81,94.96714285714286
2013-05-20,399.0,Monday,0,5,2013,0,473.1428571428572,-0.4559344776984524,False,96.29,0,0,0,0,20,2,21,0,0,758.0,331.0,416.0,647.0,463.42857142857144,448.85714285714283,491.6666666666667,169.46863735694254,95.72,94.76,94.9542857142857
2013-05-21,444.0,Tuesday,1,5,2013,0,478.1428571428572,-0.196145288481345,False,95.55,0,0,0,0,21,2,21,0,0,399.0,409.0,351.0,683.0,473.14285714285717,447.64285714285717,483.4,162.4145196417982,96.29,93.96,95.17285714285715
2013-05-22,455.0,Wednesday,2,5,2013,0,475.8571428571428,-0.1326412644504965,False,93.98,0,0,0,0,22,2,21,0,0,444.0,471.0,418.0,408.0,478.14285714285717,454.2857142857143,475.43333333333334,160.63979225939858,95.55,93.95,95.39999999999999
2013-05-23,372.0,Thursday,3,5,2013,0,493.0,-0.6118079912287169,False,94.12,0,0,0,0,23,2,21,0,0,455.0,252.0,323.0,400.0,475.85714285714283,456.92857142857144,477.0,160.87202840708323,93.98,94.85,95.40428571428572
2013-05-24,532.0,Friday,4,5,2013,0,508.57142857142856,0.3118869037654427,False,93.84,1,0,0,1,24,2,21,0,0,372.0,423.0,318.0,493.0,493.0,460.42857142857144,476.06666666666666,137.77759856619133,94.12,95.72,95.3
2013-05-25,392.0,Saturday,5,5,2013,1,478.8571428571428,-0.4963461293544469,False,93.84,0,0,0,0,25,2,21,0,0,532.0,600.0,666.0,219.0,508.57142857142856,475.7142857142857,477.3666666666667,134.67226532444968,93.84,95.72,95.03142857142858
2013-05-26,532.0,Sunday,6,5,2013,1,446.57142857142856,0.3118869037654427,False,93.84,0,0,0,0,26,2,21,0,0,392.0,758.0,548.0,491.0,478.85714285714283,456.14285714285717,483.1333333333333,134.08259714497902,93.84,95.72,94.76285714285713
2013-05-27,291.0,Monday,0,5,2013,0,431.1428571428572,-1.0794285318195105,False,94.245,0,0,0,0,27,2,22,0,0,532.0,399.0,331.0,755.0,446.57142857142856,455.0,484.5,65.16097283614025,93.84,96.29,94.49428571428572
2013-05-28,293.0,Tuesday,1,5,2013,0,409.57142857142856,-1.0678823456320832,False,94.65,0,0,0,0,28,2,22,0,0,291.0,444.0,409.0,719.0,431.14285714285717,452.14285714285717,469.03333333333336,87.32015531255844,94.245,95.55,94.20214285714285
2013-05-29,420.0,Wednesday,2,5,2013,0,404.57142857142856,-0.334699522730469,False,93.13,0,0,0,0,29,2,22,0,0,293.0,455.0,471.0,411.0,409.57142857142856,443.85714285714283,454.8333333333333,101.1679414683928,94.65,93.98,94.07357142857144
2013-05-30,271.0,Thursday,3,5,2013,0,390.1428571428572,-1.1948903936937805,False,93.57,0,0,0,0,30,2,22,0,0,420.0,372.0,252.0,369.0,404.57142857142856,440.2142857142857,455.1333333333333,99.397949581227,93.13,94.12,93.95214285714285
2013-05-31,488.0,Friday,4,5,2013,0,383.8571428571428,0.0578708076420488,False,91.93,0,0,0,0,31,2,22,0,1,271.0,532.0,423.0,705.0,390.14285714285717,441.57142857142856,451.8666666666667,111.50699316100881,93.57,93.84,93.87357142857142
2013-06-01,777.0,Saturday,5,6,2013,1,438.8571428571428,1.7262947117252498,False,91.93,0,0,0,0,1,2,22,1,0,488.0,392.0,600.0,327.0,383.85714285714283,446.2142857142857,444.6333333333333,103.10096761820063,91.93,93.84,93.60071428571428
2013-06-02,656.0,Sunday,6,6,2013,1,456.57142857142856,1.0277504473859165,False,91.93,0,0,0,0,2,2,22,0,0,777.0,532.0,758.0,350.0,438.85714285714283,458.85714285714283,459.6333333333333,181.24516413910013,91.93,93.84,93.32785714285716
2013-06-03,462.0,Monday,0,6,2013,0,481.0,-0.092229612794502,False,93.41,0,0,0,0,3,2,23,0,0,656.0,291.0,399.0,774.0,456.57142857142856,451.57142857142856,469.8333333333333,197.22141292031543,91.93,94.245,93.05499999999999
2013-06-04,370.0,Tuesday,1,6,2013,0,492.0,-0.6233541774161439,False,93.36,0,0,0,0,4,2,23,0,0,462.0,293.0,444.0,715.0,481.0,456.07142857142856,459.43333333333334,183.4011995598717,93.41,94.65,92.9357142857143
2013-06-05,459.0,Wednesday,2,6,2013,0,497.57142857142856,-0.1095488920756425,False,93.66,0,0,0,0,5,2,23,0,0,370.0,420.0,455.0,416.0,492.0,450.7857142857143,447.93333333333334,172.21401414131944,93.36,93.13,92.75142857142859
2013-06-06,280.0,Thursday,3,6,2013,0,498.8571428571428,-1.1429325558503587,False,94.71,0,0,0,0,6,2,23,0,0,459.0,271.0,372.0,351.0,497.57142857142856,451.07142857142856,449.3666666666667,170.11452724841666,93.66,93.57,92.82714285714287
2013-06-07,466.0,Friday,4,6,2013,0,495.7142857142857,-0.0691372404196481,False,96.11,0,0,0,0,7,2,23,0,0,280.0,488.0,532.0,418.0,498.85714285714283,444.5,447.0,168.13925634369102,94.71,91.93,92.99000000000001
2013-06-08,904.0,Saturday,5,6,2013,1,513.8571428571429,2.459477534626864,False,96.11,0,0,0,0,8,2,23,0,0,466.0,777.0,392.0,323.0,495.7142857142857,439.7857142857143,448.6,168.58105299401632,96.11,91.93,93.58714285714284
2013-06-09,794.0,Sunday,6,6,2013,1,533.5714285714286,1.8244372943183795,False,96.11,0,0,0,0,9,2,23,0,0,904.0,656.0,532.0,318.0,513.8571428571429,476.35714285714283,467.96666666666664,206.47391164618384,96.11,91.93,94.1842857142857
2013-06-10,511.0,Monday,0,6,2013,0,540.5714285714286,0.1906519487974593,False,95.82,0,0,0,0,10,2,24,0,0,794.0,462.0,291.0,666.0,533.5714285714286,495.07142857142856,483.8333333333333,227.79512516210488,96.11,93.41,94.78142857142856
2013-06-11,305.0,Tuesday,1,6,2013,0,531.2857142857143,-0.9986052285075212,False,95.5,0,0,0,0,11,2,24,0,0,511.0,370.0,293.0,548.0,540.5714285714286,510.7857142857143,478.6666666666667,225.97481949902965,95.82,93.36,95.12571428571428
2013-06-12,475.0,Wednesday,2,6,2013,0,533.5714285714286,-0.0171794025762266,False,95.98,0,0,0,0,12,2,24,0,0,305.0,459.0,420.0,331.0,531.2857142857143,511.64285714285717,470.56666666666666,235.29535643931592,95.5,93.66,95.43142857142857
2013-06-13,406.0,Thursday,3,6,2013,0,551.5714285714286,-0.415522826042458,False,96.66,0,0,0,0,13,2,24,0,0,475.0,280.0,271.0,409.0,533.5714285714286,515.5714285714286,475.3666666666667,234.55266440812895,95.98,94.71,95.76285714285713
2013-06-14,470.0,Friday,4,6,2013,0,552.1428571428571,-0.0460448680447941,False,97.83,0,0,0,0,14,2,24,0,0,406.0,466.0,488.0,471.0,551.5714285714286,525.2142857142857,475.26666666666665,215.9466424396369,96.66,96.11,96.04142857142857
2013-06-15,747.0,Saturday,5,6,2013,1,529.7142857142857,1.5531019189138449,False,97.83,0,0,0,0,15,2,24,0,0,470.0,904.0,777.0,252.0,552.1428571428571,523.9285714285714,475.23333333333335,215.68760478326718,97.83,96.11,96.28714285714285
2013-06-16,481.0,Sunday,6,6,2013,1,485.0,0.0174591559860543,False,97.83,0,0,0,0,16,2,24,0,0,747.0,794.0,656.0,423.0,529.7142857142857,521.7857142857143,491.73333333333335,177.8442336106836,97.83,96.11,96.53285714285714
2013-06-17,424.0,Monday,0,6,2013,0,472.57142857142856,-0.311607150355615,False,97.86,0,0,0,0,17,2,25,0,0,481.0,511.0,462.0,600.0,485.0,509.2857142857143,493.6666666666667,134.35152895792902,97.83,95.82,96.77857142857144
2013-06-18,560.0,Tuesday,1,6,2013,0,509.0,0.4735335103894207,False,98.46,0,0,0,0,18,2,25,0,0,424.0,305.0,370.0,758.0,472.57142857142856,506.57142857142856,487.8,135.56407727572574,97.86,95.5,97.07000000000001
2013-06-19,361.0,Wednesday,2,6,2013,0,492.7142857142857,-0.6753120152595654,False,98.24,0,0,0,0,19,2,25,0,0,560.0,475.0,459.0,399.0,509.0,520.1428571428571,481.2,115.85910984179569,98.46,95.98,97.49285714285713
2013-06-20,335.0,Thursday,3,6,2013,0,482.57142857142856,-0.8254124356961163,False,94.89,0,0,0,0,20,2,25,0,0,361.0,406.0,280.0,444.0,492.7142857142857,513.1428571428571,479.93333333333334,128.73191042591066,98.24,96.66,97.8157142857143
2013-06-21,473.0,Friday,4,6,2013,0,483.0,-0.0287255887636536,False,93.81,0,0,0,0,21,2,25,0,0,335.0,470.0,466.0,455.0,482.57142857142856,517.0714285714286,476.3,139.0837363399676,94.89,97.83,97.56285714285714
2013-06-22,502.0,Saturday,5,6,2013,1,448.0,0.1386941109540378,False,93.81,0,0,0,0,22,2,25,0,0,473.0,747.0,904.0,372.0,483.0,517.5714285714286,476.9,139.04315876734069,93.81,97.83,96.98857142857143
2013-06-23,770.0,Sunday,6,6,2013,1,489.2857142857143,1.6858830600692554,False,93.81,0,0,1,1,23,2,25,0,0,502.0,481.0,794.0,532.0,448.0,488.85714285714283,481.23333333333335,79.67433714816747,93.81,97.83,96.41428571428571
2013-06-24,484.0,Monday,0,6,2013,0,497.8571428571428,0.0347784352671948,False,95.07,0,0,0,0,24,2,26,0,0,770.0,424.0,511.0,392.0,489.2857142857143,487.14285714285717,489.1666666666667,146.4874446106947,93.81,97.86,95.84
2013-06-25,345.0,Tuesday,1,6,2013,0,467.1428571428572,-0.7676815047589813,False,95.25,0,1,1,1,25,2,26,0,0,484.0,560.0,305.0,532.0,497.85714285714283,485.2142857142857,492.23333333333335,143.76071388645366,95.07,98.46,95.44142857142856
2013-06-26,555.0,Wednesday,2,6,2013,0,494.8571428571428,0.4446680449208532,False,95.47,0,0,0,0,26,2,26,0,0,345.0,361.0,475.0,291.0,467.14285714285717,488.07142857142856,486.0,151.05344371163056,95.25,98.24,94.98285714285714
2013-06-27,352.0,Thursday,3,6,2013,0,497.2857142857143,-0.7272698531029869,False,97.0,0,0,0,0,27,2,26,0,0,555.0,335.0,406.0,293.0,494.85714285714283,493.7857142857143,494.8,146.04728523258981,95.47,94.89,94.58714285714287
2013-06-28,374.0,Friday,4,6,2013,0,483.1428571428572,-0.6002618050412899,False,96.36,0,0,0,0,28,2,26,0,0,352.0,473.0,470.0,420.0,497.2857142857143,489.92857142857144,496.76666666666665,143.05676528999956,97.0,93.81,94.88857142857144
2013-06-29,489.0,Saturday,5,6,2013,1,481.2857142857143,0.0636439007357623,False,96.36,0,0,0,0,29,2,26,0,0,374.0,502.0,747.0,271.0,483.14285714285717,483.07142857142856,495.23333333333335,150.5550049776142,96.36,93.81,95.25285714285714
2013-06-30,669.0,Sunday,6,6,2013,1,466.8571428571428,1.102800657604192,False,96.36,0,0,0,0,30,2,26,0,1,489.0,770.0,481.0,488.0,481.2857142857143,464.64285714285717,502.5,150.36368609221444,96.36,93.81,95.61714285714287
2013-07-01,422.0,Monday,0,7,2013,0,458.0,-0.323153336543042,False,97.94,0,0,0,0,1,3,27,1,0,669.0,484.0,424.0,777.0,466.85714285714283,478.07142857142856,508.53333333333336,119.77677650728492,96.36,95.07,95.98142857142855
2013-07-02,421.0,Tuesday,1,7,2013,0,468.8571428571428,-0.3289264296367555,False,99.65,0,0,0,0,2,3,27,0,0,422.0,345.0,560.0,656.0,458.0,477.92857142857144,496.7,120.58745097784103,97.94,95.25,96.39142857142858
2013-07-03,510.0,Wednesday,2,7,2013,0,462.4285714285714,0.1848788557037458,False,101.92,0,0,1,1,3,3,27,0,0,421.0,555.0,361.0,462.0,468.85714285714283,468.0,488.8666666666667,111.82043428555185,99.65,95.47,97.02
2013-07-04,463.0,Thursday,3,7,2013,0,478.2857142857143,-0.0864565197007885,False,102.505,0,0,0,0,4,3,27,0,0,510.0,352.0,335.0,370.0,462.42857142857144,478.64285714285717,490.46666666666664,107.24249335479041,101.92,97.0,97.94142857142857
2013-07-05,439.0,Friday,4,7,2013,0,487.57142857142856,-0.2250107539499125,False,103.09,0,0,0,0,5,3,27,0,0,463.0,374.0,473.0,459.0,478.2857142857143,487.7857142857143,493.56666666666666,95.78746314230271,102.505,96.36,98.72785714285715
2013-07-06,590.0,Saturday,5,7,2013,1,502.0,0.6467263032008257,False,103.09,0,0,0,0,6,3,27,0,0,439.0,489.0,502.0,280.0,487.57142857142856,485.35714285714283,492.9,86.71381501401972,103.09,96.36,99.6892857142857
2013-07-07,665.0,Sunday,6,7,2013,1,501.4285714285714,1.079708285229338,False,103.09,0,0,0,0,7,3,27,0,0,590.0,669.0,770.0,466.0,502.0,491.64285714285717,503.23333333333335,94.99824559783514,103.09,96.36,100.65071428571427
2013-07-08,265.0,Monday,0,7,2013,0,479.0,-1.2295289522560613,False,103.03,0,0,0,0,8,3,28,0,0,665.0,422.0,484.0,904.0,501.42857142857144,484.14285714285717,509.8666666666667,93.83115534983915,103.09,97.94,101.61214285714286
2013-07-09,393.0,Tuesday,1,7,2013,0,475.0,-0.4905730362607334,False,103.46,0,0,0,0,9,3,28,0,0,265.0,421.0,345.0,794.0,479.0,468.5,488.56666666666666,128.3835399626184,103.03,99.65,102.33928571428571
2013-07-10,550.0,Wednesday,2,7,2013,0,480.7142857142857,0.4158025794522857,False,106.41,0,0,0,0,10,3,28,0,0,393.0,510.0,555.0,511.0,475.0,471.92857142857144,475.2,130.90327217707954,103.46,101.92,102.88357142857144
2013-07-11,262.0,Thursday,3,7,2013,0,452.0,-1.2468482315372016,False,104.77,0,0,0,0,11,3,28,0,0,550.0,463.0,352.0,305.0,480.7142857142857,471.57142857142856,476.5,133.532410904262,106.41,102.505,103.52499999999999
2013-07-12,397.0,Friday,4,7,2013,0,446.0,-0.4674806638858794,False,105.85,0,0,0,0,12,3,28,0,0,262.0,439.0,374.0,475.0,452.0,465.14285714285717,475.06666666666666,157.4462871373384,104.77,103.09,103.84857142857142
2013-07-13,466.0,Saturday,5,7,2013,1,428.2857142857143,-0.0691372404196481,False,105.85,0,0,0,0,13,3,28,0,0,397.0,590.0,489.0,406.0,446.0,466.7857142857143,472.46666666666664,158.81855475143072,105.85,103.09,104.24285714285715
2013-07-14,449.0,Sunday,6,7,2013,1,397.4285714285714,-0.1672798230127775,False,105.85,0,0,0,0,14,3,28,0,0,466.0,665.0,669.0,470.0,428.2857142857143,465.14285714285717,474.46666666666664,146.51929825761727,105.85,103.09,104.63714285714286
2013-07-15,484.0,Monday,0,7,2013,0,428.7142857142857,0.0347784352671948,False,106.2,0,0,0,0,15,3,29,0,0,449.0,265.0,422.0,747.0,397.42857142857144,449.42857142857144,473.76666666666665,105.30726018475106,105.85,103.03,105.03142857142856
2013-07-16,443.0,Tuesday,1,7,2013,0,435.8571428571428,-0.2019183815750585,False,105.88,0,0,0,0,16,3,29,0,0,484.0,393.0,421.0,481.0,428.7142857142857,453.85714285714283,465.0,90.96100682108022,106.2,103.46,105.48428571428572
2013-07-17,469.0,Wednesday,2,7,2013,0,424.2857142857143,-0.0518179611385076,False,106.39,0,0,0,0,17,3,29,0,0,443.0,550.0,510.0,424.0,435.85714285714283,455.42857142857144,463.73333333333335,89.64267691122,105.88,106.41,105.83
2013-07-18,292.0,Thursday,3,7,2013,0,428.57142857142856,-1.0736554387257968,False,107.94,0,0,0,0,18,3,29,0,0,469.0,262.0,463.0,560.0,424.2857142857143,452.5,465.23333333333335,76.75440114571889,106.39,104.77,105.82714285714285
2013-07-19,278.0,Friday,4,7,2013,0,411.57142857142856,-1.1544787420377858,False,108.0,0,0,0,0,19,3,29,0,0,292.0,397.0,439.0,361.0,428.57142857142856,440.2857142857143,456.3,66.30951953492215,107.94,105.85,106.28
2013-07-20,605.0,Saturday,5,7,2013,1,431.4285714285714,0.7333226996065281,False,108.0,0,0,0,0,20,3,29,0,0,278.0,466.0,590.0,335.0,411.57142857142856,428.7857142857143,453.53333333333336,87.5915847229946,108.0,105.85,106.58714285714287
2013-07-21,817.0,Sunday,6,7,2013,1,484.0,1.9572184354737896,False,108.0,0,0,0,0,21,3,29,0,0,605.0,449.0,665.0,473.0,431.42857142857144,429.85714285714283,462.53333333333336,113.8168955572307,108.0,105.85,106.89428571428572
2013-07-22,295.0,Monday,0,7,2013,0,457.0,-1.0563361594446563,False,106.61,0,0,0,0,22,3,30,0,0,817.0,484.0,265.0,502.0,484.0,440.7142857142857,474.0,185.62327440275342,108.0,106.2,107.20142857142858
2013-07-23,470.0,Tuesday,1,7,2013,0,460.8571428571428,-0.0460448680447941,False,107.13,0,0,1,1,23,3,30,0,0,295.0,443.0,393.0,770.0,457.0,442.85714285714283,467.1,198.8944443668547,106.61,105.88,107.25999999999999
2013-07-24,431.0,Wednesday,2,7,2013,0,455.4285714285714,-0.2711954986996205,False,105.41,0,0,1,1,24,3,30,0,0,470.0,469.0,550.0,484.0,460.85714285714283,448.35714285714283,457.1,198.83949018528168,107.13,106.39,107.43857142857142
2013-07-25,282.0,Thursday,3,7,2013,0,454.0,-1.1313863696629318,False,105.47,0,0,1,1,25,3,30,0,0,431.0,292.0,262.0,345.0,455.42857142857144,439.85714285714283,455.3333333333333,199.09868335648426,105.41,107.94,107.29857142857144
2013-07-26,596.0,Friday,4,7,2013,0,499.4285714285714,0.6813648617631066,False,104.76,0,0,0,0,26,3,30,0,0,282.0,278.0,397.0,555.0,454.0,441.2857142857143,453.23333333333335,200.49771403518096,105.47,108.0,106.94571428571427
2013-07-27,548.0,Saturday,5,7,2013,1,491.2857142857143,0.4042563932648587,False,104.76,0,0,0,0,27,3,30,0,0,596.0,605.0,466.0,352.0,499.42857142857144,455.5,454.6,189.70930142620566,104.76,108.0,106.48285714285714
2013-07-28,700.0,Sunday,6,7,2013,1,474.57142857142856,1.2817665435093104,False,104.76,0,0,0,0,28,3,30,0,0,548.0,817.0,449.0,374.0,491.2857142857143,461.35714285714283,461.1333333333333,185.60146756398416,104.76,108.0,106.02
2013-07-29,414.0,Monday,0,7,2013,0,491.57142857142856,-0.36933808129275,False,104.61,0,0,0,0,29,3,31,0,0,700.0,295.0,484.0,489.0,474.57142857142856,479.2857142857143,472.0,153.9500537434753,104.76,106.61,105.55714285714285
2013-07-30,353.0,Tuesday,1,7,2013,0,474.8571428571428,-0.7214967600092733,False,103.14,0,0,0,0,30,3,31,0,0,414.0,470.0,443.0,669.0,491.57142857142856,474.2857142857143,469.5,136.38408648965958,104.61,107.13,105.27142857142857
2013-07-31,570.0,Wednesday,2,7,2013,0,494.7142857142857,0.5312644413265557,False,105.1,0,0,0,0,31,3,31,0,1,353.0,431.0,469.0,422.0,474.85714285714283,467.85714285714283,458.96666666666664,146.27876192556485,103.14,105.41,104.70142857142856
2013-08-01,462.0,Thursday,3,8,2013,0,520.4285714285714,-0.092229612794502,False,107.93,0,0,0,0,1,3,31,1,0,570.0,282.0,292.0,421.0,494.7142857142857,475.07142857142856,463.9,148.7466686301624,105.1,105.47,104.65714285714286
2013-08-02,464.0,Friday,4,8,2013,0,501.57142857142856,-0.080683426607075,False,106.94,0,0,0,0,2,3,31,0,0,462.0,596.0,278.0,510.0,520.4285714285714,487.2142857142857,465.26666666666665,118.28476535161087,107.93,104.76,105.00857142857144
2013-08-03,657.0,Saturday,5,8,2013,1,517.1428571428571,1.03352354047963,False,106.94,0,0,0,0,3,3,31,0,0,464.0,548.0,605.0,463.0,501.57142857142856,500.5,463.73333333333335,114.69649390581048,106.94,104.76,105.32000000000001
2013-08-04,681.0,Sunday,6,8,2013,1,514.4285714285714,1.172077774728754,False,106.94,0,0,0,0,4,3,31,0,0,657.0,700.0,817.0,439.0,517.1428571428571,504.2142857142857,470.2,128.60589485119303,106.94,104.76,105.63142857142857
2013-08-05,461.0,Monday,0,8,2013,0,521.1428571428571,-0.0980027058882155,False,106.61,0,0,1,1,5,3,32,0,0,681.0,414.0,295.0,590.0,514.4285714285714,494.5,478.26666666666665,124.22943443867199,106.94,104.61,105.94285714285715
2013-08-06,328.0,Tuesday,1,8,2013,0,517.5714285714286,-0.8658240873521108,False,105.32,0,0,0,0,6,3,32,0,0,461.0,353.0,470.0,665.0,521.1428571428571,506.35714285714283,473.96666666666664,119.05940894000267,106.61,103.14,106.22857142857141
2013-08-07,403.0,Wednesday,2,8,2013,0,493.7142857142857,-0.4328421053235984,False,104.41,0,0,0,0,7,3,32,0,0,328.0,570.0,431.0,265.0,517.5714285714286,496.2142857142857,462.73333333333335,125.16237073345557,105.32,105.1,106.53999999999999
2013-08-08,360.0,Thursday,3,8,2013,0,479.1428571428572,-0.6810851083532788,False,103.45,0,0,0,0,8,3,32,0,0,403.0,462.0,282.0,393.0,493.7142857142857,494.2142857142857,467.3333333333333,129.34928718488558,104.41,107.93,106.44142857142856
2013-08-09,347.0,Friday,4,8,2013,0,462.4285714285714,-0.7561353185715544,False,106.04,0,0,0,0,9,3,32,0,0,360.0,464.0,596.0,550.0,479.14285714285717,499.7857142857143,466.23333333333335,138.9093572219288,103.45,106.94,105.80142857142857
2013-08-10,570.0,Saturday,5,8,2013,1,450.0,0.5312644413265557,False,106.04,1,0,0,1,10,3,32,0,0,347.0,657.0,548.0,262.0,462.42857142857144,482.0,459.46666666666664,147.79023100649198,106.04,106.94,105.67285714285713
2013-08-11,662.0,Sunday,6,8,2013,1,447.2857142857143,1.0623890059481975,False,106.04,0,0,0,0,11,3,32,0,0,570.0,681.0,700.0,397.0,450.0,483.57142857142856,469.73333333333335,131.4559495293634,106.04,106.94,105.54428571428572
2013-08-12,423.0,Monday,0,8,2013,0,441.8571428571428,-0.3173802434493285,False,106.19,0,0,0,0,12,3,33,0,0,662.0,461.0,414.0,466.0,447.2857142857143,480.85714285714283,478.56666666666666,125.97316418681389,106.04,106.61,105.41571428571429
2013-08-13,405.0,Tuesday,1,8,2013,0,452.8571428571428,-0.4212959191361715,False,106.78,0,0,0,0,13,3,33,0,0,423.0,328.0,353.0,449.0,441.85714285714283,481.5,477.1333333333333,126.10237715368174,106.19,105.32,105.35571428571428
2013-08-14,454.0,Wednesday,2,8,2013,0,460.1428571428572,-0.13841435754421,False,106.89,0,0,0,0,14,3,33,0,0,405.0,403.0,570.0,484.0,452.85714285714283,485.2142857142857,475.6666666666667,117.58603739592583,106.78,104.41,105.56428571428572
2013-08-15,339.0,Thursday,3,8,2013,0,457.1428571428572,-0.8023200633212624,False,107.43,0,0,1,1,15,3,33,0,0,454.0,360.0,462.0,443.0,460.14285714285717,476.92857142857144,474.6666666666667,115.54426074226306,106.89,103.45,105.91857142857144
2013-08-16,469.0,Friday,4,8,2013,0,474.57142857142856,-0.0518179611385076,False,107.58,0,0,0,0,16,3,33,0,0,339.0,347.0,464.0,469.0,457.14285714285717,468.14285714285717,471.2,118.80436099098414,107.43,106.04,106.48714285714286
2013-08-17,495.0,Saturday,5,8,2013,1,463.8571428571428,0.0982824592980433,False,107.58,0,0,0,0,17,3,33,0,0,469.0,570.0,657.0,292.0,474.57142857142856,468.5,471.2,108.45099837078008,107.58,106.04,106.70714285714287
2013-08-18,681.0,Sunday,6,8,2013,1,466.57142857142856,1.172077774728754,False,107.58,0,0,0,0,18,3,33,0,0,495.0,662.0,681.0,278.0,463.85714285714283,456.92857142857144,477.96666666666664,100.89339022193711,107.58,106.04,106.92714285714285
2013-08-19,376.0,Monday,0,8,2013,0,459.8571428571428,-0.5887156188538629,False,107.14,0,0,0,0,19,3,34,0,0,681.0,423.0,461.0,605.0,466.57142857142856,456.92857142857144,491.4,107.17253557209641,107.58,106.19,107.14714285714285
2013-08-20,338.0,Tuesday,1,8,2013,0,450.2857142857143,-0.8080931564149758,False,104.9,0,0,0,0,20,3,34,0,0,376.0,405.0,328.0,817.0,459.85714285714283,450.85714285714283,483.76666666666665,111.73246107171693,107.14,106.78,107.28285714285713
2013-08-21,330.0,Wednesday,2,8,2013,0,432.57142857142856,-0.8542779011646838,False,103.93,0,0,0,0,21,3,34,0,0,338.0,454.0,403.0,295.0,450.2857142857143,451.57142857142856,467.8,119.79387058013987,104.9,106.89,107.01428571428572
2013-08-22,358.0,Thursday,3,8,2013,0,435.2857142857143,-0.6926312945407059,False,104.93,0,0,0,0,22,3,34,0,0,330.0,339.0,360.0,470.0,432.57142857142856,446.35714285714283,468.96666666666664,128.0375688913957,103.93,107.43,106.59142857142857
2013-08-23,347.0,Friday,4,8,2013,0,417.8571428571428,-0.7561353185715544,False,106.48,0,0,0,0,23,3,34,0,0,358.0,469.0,347.0,431.0,435.2857142857143,446.2142857142857,465.23333333333335,125.9069951534516,104.93,107.58,106.23428571428573
2013-08-24,644.0,Saturday,5,8,2013,1,439.1428571428572,0.9584733302613544,False,106.48,0,0,1,1,24,3,34,0,0,347.0,495.0,570.0,282.0,417.85714285714283,446.2142857142857,462.43333333333334,128.87129053365362,106.48,107.58,106.07714285714285
2013-08-25,813.0,Sunday,6,8,2013,1,458.0,1.934126063098936,False,106.48,0,0,0,0,25,3,34,0,0,644.0,681.0,662.0,596.0,439.14285714285717,451.5,474.5,153.6580929330095,106.48,107.58,105.91999999999999
2013-08-26,636.0,Monday,0,8,2013,0,495.1428571428572,0.9122885855116466,False,105.88,0,0,0,0,26,3,35,0,0,813.0,376.0,423.0,548.0,458.0,462.2857142857143,481.73333333333335,191.68115887240077,106.48,107.14,105.76285714285714
2013-08-27,386.0,Tuesday,1,8,2013,0,502.0,-0.5309846879167279,False,109.11,0,0,0,0,27,3,35,0,0,636.0,338.0,405.0,700.0,495.14285714285717,477.5,484.6666666666667,198.222458003988,105.88,104.9,105.58285714285715
2013-08-28,613.0,Wednesday,2,8,2013,0,542.4285714285714,0.7795074443562361,False,110.17,0,0,0,0,28,3,35,0,0,386.0,330.0,454.0,414.0,502.0,476.14285714285717,474.2,192.6317730801436,109.11,103.93,106.1842857142857
2013-08-29,432.0,Thursday,3,8,2013,0,553.0,-0.265422405605907,False,108.51,0,0,0,0,29,3,35,0,0,613.0,358.0,339.0,353.0,542.4285714285714,487.5,480.8333333333333,179.7858514481948,110.17,104.93,107.07571428571428
2013-08-30,410.0,Friday,4,8,2013,0,562.0,-0.392430453667604,False,107.98,0,0,0,0,30,3,35,0,0,432.0,347.0,469.0,570.0,553.0,494.14285714285717,483.46666666666664,168.98520645310938,108.51,106.48,107.58714285714287
2013-08-31,493.0,Saturday,5,8,2013,1,540.4285714285714,0.0867362731106163,False,107.98,0,0,0,0,31,3,35,0,1,410.0,644.0,495.0,462.0,562.0,489.92857142857144,478.1333333333333,157.4706321826391,107.98,106.48,107.80142857142859
2013-09-01,711.0,Sunday,6,9,2013,1,525.8571428571429,1.3452705675401588,False,107.98,0,0,0,0,1,3,35,1,0,493.0,813.0,681.0,464.0,540.4285714285714,489.7857142857143,479.1666666666667,154.68339400514964,107.98,106.48,108.01571428571428
2013-09-02,583.0,Monday,0,9,2013,0,518.2857142857143,0.6063146515448312,False,108.325,0,0,0,0,2,3,36,0,0,711.0,636.0,376.0,657.0,525.8571428571429,491.92857142857144,487.4,127.0661619937011,107.98,105.88,108.23
